token,score
tten,10.127669808362514
▁sn,10.12786322572555
erin,10.128231201238465
etti,10.128443702377664
eeme,10.128512015906427
ether,10.129282763968828
rid,10.129681659981928
atin,10.129704458846545
▁cas,10.129959081483873
rain,10.130803220094402
rag,10.13116847381663
tem,10.132379330550416
expe,10.132466965121928
xpe,10.132466965121928
fla,10.132466965121928
alw,10.133256022049295
alwa,10.133256022049295
ouc,10.133442894810464
ouch,10.133442894810464
ering,10.133954113008757
▁alw,10.134805451436641
▁alwa,10.134805451436641
▁alway,10.134805451436641
▁always,10.134805451436641
alway,10.134805451436641
always,10.134805451436641
lways,10.134805451436641
grou,10.134824548052148
▁cra,10.134950594861516
uit,10.136345809692877
itc,10.136567694413198
ember,10.136988645539335
lean,10.137497850482351
▁sam,10.137528487619926
ffi,10.137838741513516
acc,10.139057706923941
▁sil,10.140040093126744
▁poi,10.140128401653758
ntly,10.141077250333653
ible,10.141803900948583
eon,10.14218473829525
ettin,10.142315564385235
etting,10.142315564385235
lve,10.142623458010421
pho,10.143397459308257
eng,10.143486064830752
reas,10.14360935514106
tive,10.144280012371716
▁mout,10.14561881686898
▁mouth,10.14561881686898
prob,10.146267643404029
hum,10.14650333344567
eard,10.146982612371984
stood,10.148092793074094
tood,10.148092793074094
▁lat,10.148983375418888
▁pic,10.149971688216981
hims,10.150153954485233
bur,10.150227646024122
▁lau,10.150584545041006
▁fre,10.151139543240836
won,10.151457932968079
witho,10.15146569983772
withou,10.15146569983772
without,10.15146569983772
itho,10.15146569983772
ithou,10.15146569983772
ithout,10.15146569983772
thout,10.15146569983772
bli,10.15169873398216
show,10.1521533068178
▁far,10.152211600333441
ary,10.152592534949454
▁hims,10.152635301976083
▁himse,10.152635301976083
▁himsel,10.152635301976083
▁himself,10.152635301976083
himse,10.152635301976083
himsel,10.152635301976083
himself,10.152635301976083
imse,10.152635301976083
imsel,10.152635301976083
imself,10.152635301976083
mself,10.152635301976083
ssio,10.152985282730715
ssion,10.152985282730715
ybe,10.154039853966276
▁cla,10.154043747433233
▁prob,10.155033179291852
acr,10.155341115672291
▁witho,10.155450280444928
▁withou,10.155450280444928
▁without,10.155450280444928
▁won,10.155629648446157
entl,10.155840251942953
▁sat,10.156148436989056
heart,10.156597230619816
land,10.15787837570113
ayb,10.158578230089613
▁rest,10.159145510542844
▁show,10.159317714479696
mayb,10.159525181329782
maybe,10.159525181329782
aybe,10.159525181329782
▁bra,10.15986191726543
ita,10.160128253885155
aught,10.160143922954411
smal,10.160476948731725
rive,10.161939656805847
▁run,10.16289765419358
onde,10.163581377288796
small,10.166100250480858
gree,10.166541706346383
▁stan,10.166904476653668
▁inst,10.167101689640388
▁same,10.167291050705163
same,10.167291050705163
wind,10.167863296786587
rself,10.168171261223078
woma,10.168194954723951
woman,10.168194954723951
ges,10.16836477457709
▁smal,10.168487220735495
▁small,10.168487220735495
ece,10.168688697043946
cour,10.169510824978568
moth,10.169732282645468
▁hold,10.17019512931896
ating,10.17103037763616
▁ci,10.171117505313905
nni,10.171129386949056
tent,10.172262751577836
▁late,10.172726771225696
▁mayb,10.173683251451651
▁maybe,10.173683251451651
uall,10.174616800694652
ually,10.174616800694652
itch,10.17538813263224
memb,10.175626809409327
eti,10.175722296073095
gle,10.176781217584947
▁didn,10.177745572398768
didn,10.177745572398768
ima,10.178144337826305
ieve,10.178228098772614
utt,10.17975297611989
fath,10.1811961652982
fathe,10.1811961652982
father,10.1811961652982
nec,10.182164789167656
membe,10.183030139167572
member,10.183030139167572
osed,10.183126335407977
stro,10.184678778811898
inal,10.1854137200798
mothe,10.185811536514866
mother,10.185811536514866
▁woma,10.185827613232966
▁woman,10.185827613232966
ema,10.186153222396314
▁mys,10.186603622133688
mys,10.186603622133688
acti,10.186937531430129
▁acc,10.187082394233236
pac,10.187162882636914
mple,10.187215203573551
ille,10.187609711068271
tou,10.188399193273424
emed,10.189431293285217
reme,10.189528107297507
sup,10.189911421436204
▁inter,10.190327180737743
atter,10.190331218083188
▁hop,10.190694645938683
pass,10.191337024782472
▁stand,10.191648262277381
foo,10.192258892519316
lia,10.192598742341334
lood,10.192772757788678
uy,10.193700001612921
nit,10.193817486861567
hur,10.194145708450554
▁ski,10.196462529560035
ndo,10.196551901599646
eemed,10.197051719765641
ky,10.197254969320209
▁sup,10.197812084858825
econ,10.197873101766628
▁cons,10.198389860844301
icke,10.198666660552986
uic,10.198894670798149
trie,10.199094222418537
▁cur,10.200031425790982
lls,10.200696149965133
essi,10.200847099827627
oli,10.20150011842921
earl,10.201875797309858
ourse,10.202468186555503
uest,10.20269297775608
sis,10.203032303808742
lr,10.203584465741185
tran,10.204112372154412
laug,10.204394855140785
laugh,10.204394855140785
▁expe,10.20462417537111
ense,10.205156728731204
heard,10.205915082443207
emen,10.206136548219447
▁seeme,10.206390884239722
▁seemed,10.206390884239722
seeme,10.206390884239722
seemed,10.206390884239722
▁cre,10.207647103923126
uf,10.207967569340255
▁pulle,10.20826347475132
▁pulled,10.20826347475132
pulle,10.20826347475132
pulled,10.20826347475132
ulled,10.20826347475132
▁tryi,10.208777407478559
▁tryin,10.208777407478559
▁trying,10.208777407478559
tryi,10.208777407478559
tryin,10.208777407478559
trying,10.208777407478559
cin,10.208867886978846
oulde,10.209550859995046
oulder,10.209550859995046
ulde,10.209550859995046
ulder,10.209550859995046
etw,10.210650356273016
▁eac,10.211487112592874
▁each,10.211487112592874
▁lip,10.213154467498345
▁que,10.215134965006465
ivin,10.215437139214265
▁plan,10.216335922603786
vis,10.21639393637793
sib,10.216978405677807
boo,10.219348798068308
▁wind,10.221529034513885
oat,10.221895647720233
erf,10.221895647720233
cus,10.222291574266444
▁poin,10.222391622623233
▁point,10.222391622623233
▁kil,10.222441650555506
ween,10.223730732544821
slo,10.223939478151484
ckl,10.22421926559837
coun,10.224921166609011
osi,10.22499221976307
mai,10.22601678216595
omeo,10.226117203937473
meo,10.226117203937473
rce,10.226682264382582
hig,10.226870688840634
lse,10.226933504883872
▁someo,10.227490646468794
▁someon,10.227490646468794
▁someone,10.227490646468794
someo,10.227490646468794
someon,10.227490646468794
someone,10.227490646468794
omeon,10.227490646468794
omeone,10.227490646468794
meon,10.227490646468794
meone,10.227490646468794
eone,10.227490646468794
liev,10.227784003608068
ona,10.229151344511232
▁nea,10.22939900797563
ffic,10.229886118454358
rti,10.230747540863007
wis,10.23094934702887
gar,10.231020829813113
▁slo,10.231836936608538
upp,10.232262080732482
▁dee,10.232379974476672
tched,10.232645286230065
omin,10.232754800492302
high,10.233525951884772
▁heard,10.233757834966147
▁heart,10.234217544007945
nam,10.234567739467
twee,10.235881009380659
ket,10.235986652631949
eave,10.236181065379276
arted,10.23629096756644
ict,10.236341695726919
▁tre,10.236481211438518
sinc,10.236599603672126
since,10.236599603672126
▁kill,10.237644599948966
ryt,10.237678464246263
iving,10.238813581416503
betw,10.239148432887575
betwe,10.239148432887575
betwee,10.239148432887575
between,10.239148432887575
etwe,10.239148432887575
etwee,10.239148432887575
etween,10.239148432887575
tween,10.239148432887575
everyt,10.239237462905587
everyth,10.239237462905587
everythi,10.239237462905587
everythin,10.239237462905587
everything,10.239237462905587
veryt,10.239237462905587
veryth,10.239237462905587
verythi,10.239237462905587
verythin,10.239237462905587
verything,10.239237462905587
eryt,10.239237462905587
eryth,10.239237462905587
erythi,10.239237462905587
erythin,10.239237462905587
erything,10.239237462905587
ryth,10.239237462905587
rythi,10.239237462905587
rythin,10.239237462905587
rything,10.239237462905587
▁stoo,10.239262901509518
arms,10.23957669751077
▁shoulde,10.2400475762173
▁shoulder,10.2400475762173
shoulde,10.2400475762173
shoulder,10.2400475762173
houlde,10.2400475762173
houlder,10.2400475762173
▁laug,10.240353129653334
▁laugh,10.240353129653334
nis,10.240871086199022
▁sinc,10.242162900357455
▁since,10.242162900357455
ppi,10.242549919485707
tant,10.242737103347602
nnin,10.242822198505314
nning,10.242822198505314
fere,10.24346490077115
tree,10.243805572749915
fam,10.24415062141159
udd,10.244589559019182
cap,10.244768598600196
bloo,10.2448368125875
▁everyt,10.244879448692613
▁everyth,10.244879448692613
▁everythi,10.244879448692613
▁everythin,10.244879448692613
▁everything,10.244879448692613
▁betw,10.245310175283846
▁betwe,10.245310175283846
▁betwee,10.245310175283846
▁between,10.245310175283846
▁fla,10.245404021529637
▁tou,10.246202070406607
uff,10.24702639353668
pers,10.247817186187186
▁acr,10.250437678900406
▁ran,10.250454828911552
mas,10.250467691612934
rab,10.25074213533011
▁arms,10.250832203589045
eliev,10.252240037903174
ban,10.25228728622533
blac,10.25232165004367
black,10.25232165004367
▁ret,10.252626680688726
▁spo,10.253645555758329
erse,10.253877849791998
▁cor,10.25400692535301
atu,10.254157534567566
adi,10.25417905202145
fra,10.254734362460704
alr,10.256014041379958
▁foo,10.257148593795677
miss,10.258271471243628
ory,10.258543742963841
ump,10.258647485026586
acro,10.259720117013412
walke,10.261123194486457
acros,10.26284508569544
across,10.26284508569544
econd,10.263122947894944
▁grou,10.263266250765806
seco,10.263279279317878
secon,10.263279279317878
second,10.263279279317878
lanc,10.263353110986053
exc,10.263570294550453
xc,10.263570294550453
san,10.263804905792014
sol,10.263817941363918
▁acro,10.263974381482436
beli,10.264417761435887
belie,10.265161516213782
▁acros,10.265453079801732
▁across,10.265453079801732
cov,10.266319568725482
cove,10.266319568725482
ement,10.266820646052196
arc,10.26689909827701
spa,10.267077817990488
▁alr,10.268888610368572
orl,10.270287126421593
▁bloo,10.270728939436893
▁pass,10.270917097306276
▁exc,10.271398592577226
▁fath,10.272853240256987
▁fathe,10.272853240256987
▁father,10.272853240256987
bett,10.273059340382911
pear,10.27366911923634
enin,10.274007070508738
lad,10.27424414344929
rong,10.274428572378808
deep,10.276041578743243
▁bett,10.276428735696227
▁seco,10.276978932350385
▁secon,10.276978932350385
▁second,10.276978932350385
cover,10.277137445148423
blood,10.277432521991656
▁blac,10.27760432324006
▁black,10.27760432324006
lock,10.27787750394639
rder,10.278538733858074
ening,10.27865339151689
▁ple,10.27886069065249
▁starte,10.279279830803647
starte,10.279279830803647
tarte,10.279279830803647
▁dro,10.279783030990828
name,10.28048970422363
▁fam,10.28077251340444
nut,10.280975831916848
worl,10.28251089422904
world,10.28251089422904
orld,10.28251089422904
rld,10.28251089422904
bette,10.283144185437937
better,10.283144185437937
play,10.283321401637734
▁moth,10.284137000904579
ras,10.285747989703138
▁bette,10.28600119081058
▁better,10.28600119081058
quic,10.286214462532891
quick,10.286214462532891
uick,10.286214462532891
oft,10.286818979537784
▁deep,10.28702797850022
▁trie,10.28855009622857
▁started,10.28859018326198
started,10.28859018326198
tarted,10.28859018326198
▁quic,10.28870599927501
▁quick,10.28870599927501
ldin,10.28932539714207
lding,10.28932539714207
ollo,10.290851018504041
▁cau,10.291905145329125
ollow,10.29190961433323
near,10.292768033374886
ria,10.292835128406077
▁hun,10.29378388658868
ult,10.293819706414956
elin,10.294110790076695
▁cro,10.295939837464896
ente,10.296038557691855
ets,10.296052020296106
▁cour,10.296078946048345
tog,10.296586183165635
▁mothe,10.296765797802914
▁mother,10.296765797802914
omm,10.29762390279147
reali,10.298433262632052
err,10.29879768838434
▁ton,10.299283796066762
▁near,10.29984221126296
▁reali,10.300567715937337
fil,10.300914882587577
agi,10.301009585322527
usin,10.302611871291921
▁gav,10.302638974256084
▁gave,10.302638974256084
gav,10.302638974256084
gave,10.302638974256084
ocke,10.302706734880411
ectio,10.302878415681047
▁kis,10.302910044306762
▁kiss,10.302910044306762
kis,10.302910044306762
kiss,10.302910044306762
elieve,10.30295071115267
lieve,10.30295071115267
pare,10.302995898476729
yse,10.303479530699677
▁years,10.303678475389189
years,10.303678475389189
ised,10.30380509716559
▁myse,10.30410815008683
▁mysel,10.30410815008683
▁myself,10.30410815008683
myse,10.30410815008683
mysel,10.30410815008683
myself,10.30410815008683
ysel,10.30410815008683
yself,10.30410815008683
▁blood,10.304194107185241
dam,10.304619477354201
three,10.304918249673811
hree,10.304918249673811
▁walke,10.30507219753107
▁walked,10.30507219753107
walked,10.30507219753107
▁los,10.306817086244282
pli,10.307334339369541
▁swe,10.307429652029176
ection,10.309483348722207
▁stood,10.309801776600983
floo,10.310402516621508
arge,10.31064382441988
kind,10.311208621199155
unn,10.311564060101583
bs,10.312038175247501
apt,10.312699576575714
orc,10.313032723562788
▁slow,10.313114886455333
slow,10.313114886455333
ached,10.313726755826616
aut,10.314631547169444
odd,10.314636118901056
iled,10.314663549729651
ably,10.31483729578651
aste,10.315001925164996
ines,10.315258069192522
uar,10.315601222038454
▁tab,10.315852942319054
ques,10.316132197122565
pain,10.316942935557268
▁ten,10.317350843476566
fami,10.317644273399354
lmo,10.318006594736477
almo,10.318387402926161
done,10.318649005819053
▁floo,10.318929042638839
iver,10.319048426434925
▁ob,10.319714482192337
alt,10.320385579967967
wate,10.321222785040097
water,10.321222785040097
ede,10.321273407815296
uti,10.321572594719585
ici,10.32250755516702
amil,10.323318869356047
▁air,10.32350335077929
famil,10.323724773420661
cit,10.324324706061606
comm,10.324380102608568
▁alre,10.32461095459192
▁alrea,10.32461095459192
▁alread,10.32461095459192
▁already,10.32461095459192
alre,10.32461095459192
alrea,10.32461095459192
alread,10.32461095459192
already,10.32461095459192
lre,10.32461095459192
lrea,10.32461095459192
lread,10.32461095459192
lready,10.32461095459192
arn,10.325022003025216
ya,10.325063579129125
org,10.32522528041177
▁pain,10.325253003257243
▁gen,10.325382386699117
quest,10.325470192140799
dir,10.328311852581916
▁wall,10.329160361367132
ugg,10.329847114028608
▁alm,10.33038570951464
▁almo,10.33038570951464
▁ser,10.330701572822775
ben,10.331235980560706
almos,10.331324301509795
almost,10.331324301509795
lmos,10.331324301509795
lmost,10.331324301509795
fina,10.332198634770158
eate,10.333129616511027
chang,10.333488275688511
fle,10.333851723978015
rang,10.335260168346446
appea,10.335297505114767
ppea,10.335297505114767
▁must,10.335423527000735
must,10.335423527000735
ler,10.335493546022597
▁fina,10.33549821413171
oh,10.335638267538972
rre,10.335759663026943
▁three,10.335937113714797
▁tried,10.336240720802852
tried,10.336240720802852
dden,10.336394895071471
ngl,10.336479000146795
lass,10.336502363923131
▁almos,10.336530401175295
▁almost,10.336530401175295
stea,10.336880933169601
▁id,10.337456071768136
efu,10.338382600020998
ix,10.338644804223385
ows,10.33909914210401
▁worl,10.33919284569152
▁world,10.33919284569152
▁nam,10.33924907205889
cid,10.340256997248352
cli,10.340547843566272
oge,10.341524204446703
oming,10.341665104422043
▁eas,10.342426307535563
iden,10.343272768907523
bus,10.343649204071012
▁beli,10.345014970643073
▁belie,10.345014970643073
tac,10.345203498710747
▁name,10.345255350161068
▁fami,10.3460428798815
add,10.346113646448572
ppin,10.347180469306121
compl,10.347629252520658
ompl,10.347629252520658
▁lu,10.348238975493725
▁kind,10.349805161347712
ovi,10.35023143698399
ayi,10.352194648745094
ayin,10.352194648745094
aying,10.352194648745094
reak,10.352213635786438
▁famil,10.352299081934056
nced,10.352769166296738
ende,10.353325005592733
plea,10.354347225896507
essed,10.354399553649019
foll,10.354875386126901
▁sle,10.35488966459996
ords,10.35538001587744
follo,10.355661005056444
follow,10.355661005056444
ries,10.356156500347465
tir,10.356185094106403
▁foll,10.356661777164103
▁dir,10.356718994403673
comi,10.356828669931119
fal,10.35719116158824
▁follo,10.357448801323438
▁follow,10.357448801323438
alki,10.35784493260557
alkin,10.35784493260557
alking,10.35784493260557
lki,10.35784493260557
lkin,10.35784493260557
lking,10.35784493260557
eling,10.358064542846018
answ,10.359005593500518
answe,10.359005593500518
answer,10.359005593500518
nsw,10.359005593500518
nswe,10.359005593500518
nswer,10.359005593500518
swer,10.359005593500518
boy,10.359215898443459
onder,10.359469279043987
slee,10.359474060427194
▁reme,10.360550453323595
uni,10.361848448797605
oget,10.362404563678423
uil,10.363517722092155
believ,10.363618543305023
urp,10.364204467689516
big,10.365622672384228
eache,10.36600761719752
tual,10.366214586280446
▁ans,10.367515139439622
▁answ,10.367515139439622
▁answe,10.367515139439622
▁answer,10.367515139439622
▁remem,10.36830593157484
▁rememb,10.36830593157484
remem,10.36830593157484
rememb,10.36830593157484
emem,10.36830593157484
ememb,10.36830593157484
▁wate,10.368484428486592
▁water,10.368484428486592
▁bur,10.368662957265183
pte,10.369058729267067
asse,10.369937710092332
chil,10.369971532481308
▁tabl,10.370609540371714
lla,10.371654432107647
arly,10.372186972774871
count,10.37290877586055
▁pho,10.37308809633337
sens,10.37318503970882
▁remembe,10.373558359471227
▁remember,10.373558359471227
remembe,10.373558359471227
remember,10.373558359471227
emembe,10.373558359471227
emember,10.373558359471227
lance,10.374091915293821
cul,10.37434424081449
▁rai,10.375431909959568
minu,10.375451343378247
rke,10.375601965179337
dded,10.375776909294858
ula,10.3762776129641
sist,10.376370003171777
mbl,10.376905061676164
ushe,10.377610803768901
ecte,10.378268322026544
ected,10.378268322026544
ippe,10.378331661425864
comin,10.378375514129512
coming,10.378375514129512
▁table,10.378531450429849
rect,10.378585059149565
sibl,10.379213957793297
eren,10.379960373932976
▁guy,10.380570604838871
guy,10.380570604838871
pose,10.383005468579638
ffere,10.383872301974188
rwa,10.383906598971489
nall,10.38439668455024
nally,10.38439668455024
toge,10.38551497858189
toget,10.38551497858189
togeth,10.38551497858189
togethe,10.38551497858189
together,10.38551497858189
ogeth,10.38551497858189
ogethe,10.38551497858189
ogether,10.38551497858189
geth,10.38551497858189
gethe,10.38551497858189
gether,10.38551497858189
egan,10.386069684638727
gers,10.386290670975304
final,10.386305405134243
sper,10.3863103165688
▁believ,10.386614872631572
hall,10.38670822289904
atur,10.388744442727306
▁final,10.389212276689259
▁pat,10.389300943582576
cri,10.389532499764313
andi,10.389907044524326
▁sor,10.390030280706625
stio,10.390163392843936
stion,10.390163392843936
stay,10.390612160589507
tay,10.390612160589507
ana,10.390725617294796
leave,10.391228928302272
▁stay,10.391233863978078
shin,10.391391818467769
isp,10.391406627980412
lowed,10.391623859367252
rve,10.39272061072215
▁ang,10.393432660714408
▁feet,10.393670123426457
feet,10.393670123426457
sent,10.394051171015004
▁big,10.394551206919088
appear,10.394783982170683
ppear,10.394783982170683
lid,10.395205096345911
ards,10.395338899145562
▁boo,10.396092493628425
dia,10.396370276919562
rev,10.396434773363598
vers,10.396782133430609
dif,10.396871474096553
▁leave,10.397377888692116
skin,10.397685834694729
ently,10.397720608750307
bat,10.397969030034332
eig,10.398471029344064
minut,10.398471029344064
inut,10.398471029344064
seen,10.398834017486292
▁els,10.399575320272762
▁else,10.399575320272762
else,10.399575320272762
words,10.400088085907791
▁words,10.400740624230211
liz,10.401308828719362
held,10.401508275255885
▁stor,10.401992098365632
minute,10.402012054860474
inute,10.402012054860474
nute,10.402012054860474
▁chil,10.404344717425042
▁minu,10.405045078139423
yed,10.405460523710767
stin,10.40552560913541
floor,10.406151646813274
loor,10.406151646813274
olo,10.406342039975728
lips,10.406627697704586
these,10.407485160819771
hese,10.407485160819771
▁wond,10.407856454783486
▁wonde,10.407856454783486
▁wonder,10.407856454783486
wond,10.407856454783486
wonde,10.407856454783486
wonder,10.407856454783486
▁thes,10.409237472787975
lim,10.4094234281341
zi,10.40948374540295
aine,10.409790414451638
▁comm,10.410474474373792
pit,10.41087204767217
char,10.41128992160619
diff,10.411410785176546
▁lot,10.411833922747904
▁these,10.413064053024577
aze,10.413916957366792
▁plea,10.41526592954861
pus,10.41528615271121
▁done,10.415356937001173
▁floor,10.415538976757135
cing,10.415933509948562
▁leg,10.416561037157784
believe,10.41682431096913
pping,10.416986360080493
▁many,10.417178827513572
many,10.417178827513572
imes,10.417731110762773
ized,10.418207636795687
ray,10.418319196964767
▁minut,10.418364838803127
▁minute,10.418364838803127
stat,10.419450714409631
ago,10.419526871425125
▁held,10.420669923192655
rma,10.420964788471863
sla,10.42125465460151
pris,10.422369133011255
▁tog,10.422537175847298
▁toge,10.422537175847298
▁toget,10.422537175847298
▁togeth,10.422537175847298
▁togethe,10.422537175847298
▁together,10.422537175847298
▁lin,10.42299052311142
▁compl,10.423510342511369
▁believe,10.423571515503511
pol,10.424127341620741
▁lips,10.424168148370182
offe,10.42449976495303
▁seen,10.42479065771517
rown,10.42643042524587
ande,10.426455988075473
andin,10.426542906584313
anding,10.426542906584313
poss,10.42696738194171
▁dif,10.427033882357362
▁diff,10.427033882357362
hange,10.42709015539415
eeli,10.427110619101766
eelin,10.427110619101766
eeling,10.427110619101766
**,10.427996075412706
ract,10.428293109174312
touc,10.42859023119119
touch,10.42859023119119
scre,10.429815511069693
estio,10.429918113056157
estion,10.429918113056157
mel,10.429943765197729
bal,10.430662292453125
supp,10.431196389969429
cy,10.431571455803017
eded,10.432013494740481
ossi,10.43247115947563
change,10.43257403431305
ipped,10.432764380666821
eb,10.433134888266466
▁supp,10.43536082129462
rso,10.435443358487989
▁hig,10.43646015638509
▁high,10.43646015638509
eral,10.437074865515314
oup,10.437534853067582
ais,10.43776234082817
▁spa,10.438921263366993
nders,10.439780975054019
rati,10.439832788525532
urr,10.440164458330555
mac,10.441040803044178
ntio,10.44151299925826
entio,10.441621999286914
doi,10.442535990688397
doin,10.442535990688397
doing,10.442535990688397
▁boy,10.442723046431555
▁feeli,10.443263626320592
▁feelin,10.443263626320592
▁feeling,10.443263626320592
feeli,10.443263626320592
feelin,10.443263626320592
feeling,10.443263626320592
udde,10.44335721789742
moved,10.443892938233017
fec,10.444121877154153
fect,10.444121877154153
ker,10.44442894571873
▁doi,10.444543470000605
▁doin,10.444543470000605
▁doing,10.444543470000605
hole,10.444585118446083
oni,10.445085035137048
ention,10.445095452726106
ntion,10.445095452726106
times,10.445381978962148
tig,10.44601783942784
▁sca,10.446174260513722
eede,10.446560203836999
clear,10.44662280327884
rrie,10.446852368097996
roc,10.447040233065387
▁sens,10.447181154955747
▁pers,10.447202033961908
phon,10.447358640405016
clu,10.44757270888164
cide,10.448429441335767
iat,10.449041095723068
▁coun,10.45048021972824
illi,10.451014530898625
eeded,10.451019770656863
dere,10.451150773536494
serv,10.451465250485304
atche,10.451591068960864
fea,10.451790313927967
ngers,10.452010578246037
mine,10.452871122855937
fas,10.452970867980977
▁touc,10.453222899990376
▁touch,10.453222899990376
mit,10.453648348096065
▁ques,10.453848003428575
▁quest,10.453848003428575
lso,10.453853258054616
▁met,10.454631247307143
pir,10.45478376209217
trac,10.454999426141018
fire,10.45632072583921
bin,10.458598931472746
▁nod,10.458641169452088
nod,10.458641169452088
dent,10.45896857429638
illed,10.459137599391726
▁ide,10.459174577439976
mpa,10.459391190614602
arch,10.460051886377677
▁play,10.460184077928714
za,10.46184589360621
ured,10.46312854303579
van,10.463330100331786
raw,10.463414978717026
▁bus,10.464142044983728
epl,10.46548080438765
ssin,10.466752158923656
erst,10.46690653371935
pleas,10.467566887991447
itin,10.468424934629093
▁live,10.468926246583615
▁hur,10.468942250040364
bas,10.469497194933638
▁bega,10.470367584394399
▁began,10.470367584394399
bega,10.470367584394399
began,10.470367584394399
iting,10.471597031405086
blu,10.472110639351618
hate,10.472281900637888
soo,10.473567296047126
also,10.473787049763054
bil,10.474677278224423
▁soo,10.474993875716287
▁clear,10.476411744317634
ishe,10.476519240568805
questi,10.476852552401237
uesti,10.476852552401237
pow,10.476917077202978
sign,10.477024627792192
oub,10.477697081169442
hell,10.478294599065654
roll,10.478299983732814
▁chang,10.478558481860142
unders,10.47890863795253
▁als,10.479970629798995
▁also,10.479970629798995
▁fil,10.480909571669775
phone,10.482141245280756
underst,10.482406145228515
nderst,10.482406145228515
derst,10.482406145228515
questio,10.482671115366848
question,10.482671115366848
uestio,10.482671115366848
uestion,10.482671115366848
ssing,10.48347185988558
nci,10.483488097825527
▁es,10.48439784353855
alf,10.484517038216108
eigh,10.484831346848093
▁atte,10.484956013838332
▁spi,10.484977696640618
▁hum,10.48513491101901
ngi,10.485915928007865
expl,10.486409802080017
xpl,10.486409802080017
aliz,10.486496662300262
fall,10.486762718667773
hope,10.487305910585397
vio,10.487588487032356
sleep,10.48813212780793
leep,10.48813212780793
▁pus,10.488213699421054
▁push,10.488213699421054
push,10.488213699421054
▁questi,10.488703268881698
▁questio,10.488703268881698
▁question,10.488703268881698
▁expl,10.490151621226012
rson,10.49053311548915
fai,10.490718465228284
itio,10.491089267801975
reache,10.491111084000504
grea,10.492055090313054
lam,10.49208784641115
conf,10.492552006440016
onf,10.492552006440016
▁scre,10.492606627669117
▁hope,10.492699490606219
gett,10.492808752162103
bor,10.493278712934494
erso,10.493628594579665
ney,10.494022357812735
py,10.494350612322343
ained,10.494782978493964
eer,10.495007444771586
early,10.49595513819524
groun,10.496273063134744
ground,10.496273063134744
mpt,10.496755625109452
getti,10.496804991167005
gettin,10.496804991167005
getting,10.496804991167005
erson,10.496815961732977
▁cho,10.497210982284669
dly,10.497699487331749
▁blu,10.49845741679272
▁stro,10.498803619148704
ngin,10.498814611662803
orw,10.498990508323969
orwa,10.498990508323969
evi,10.499056477549349
sigh,10.499221419655044
topp,10.499435885073318
▁ei,10.499452384318477
▁grea,10.500877846390217
llowe,10.500982497008716
dist,10.5014177407383
▁inc,10.502145406397025
rust,10.50291223317865
fli,10.503342796560919
ghts,10.503469792958256
hts,10.503469792958256
ersel,10.504630071776315
▁nec,10.505155402401071
hest,10.505183059027463
▁hers,10.505227311220718
▁herse,10.505227311220718
▁hersel,10.505227311220718
▁herself,10.505227311220718
herse,10.505227311220718
hersel,10.505227311220718
herself,10.505227311220718
erself,10.505227311220718
mpe,10.505249438051715
▁fal,10.506229040809846
past,10.506356404302657
dered,10.506683193545891
ition,10.507564394918619
half,10.508729437130608
deci,10.509401340224152
ura,10.51034053963964
ushed,10.510451745893995
alled,10.510796563894687
tire,10.511041345595139
along,10.511809458912914
▁dist,10.51184843690984
▁past,10.512672898967226
▁deci,10.513007334081571
▁unders,10.513051933881993
▁miss,10.513074234528156
rov,10.51372116969547
▁underst,10.514692357858566
lue,10.514938095155465
uts,10.515893693441047
▁along,10.516044660891072
oud,10.517113267189
sev,10.517561190512017
seve,10.517561190512017
nki,10.518513694267979
lent,10.519399776664315
▁realiz,10.519865565075728
realiz,10.519865565075728
ealiz,10.519865565075728
llowed,10.51991047181006
neede,10.52065734186974
needed,10.52065734186974
nish,10.522102124181027
sof,10.522282165478485
ship,10.522721151989513
▁ass,10.522946348051786
powe,10.523689855073313
power,10.523689855073313
range,10.52416892129788
rty,10.524721541464535
hour,10.524913338205707
nkin,10.5250656735921
▁red,10.525347837452168
main,10.525822052043154
rise,10.526251297199558
allo,10.526454688179868
orta,10.526912469193341
▁neede,10.527161228226273
▁needed,10.527161228226273
cep,10.52789655980909
▁sof,10.528270089042095
isse,10.529561537342758
sic,10.529646559547775
cial,10.530724133636006
tif,10.53074115727901
cept,10.530786555077224
great,10.531348523457169
▁reache,10.53159270914172
▁stopp,10.531694944111848
stopp,10.531694944111848
▁cli,10.531933533029957
eit,10.532143765678724
tend,10.532382461717503
tare,10.532473408530732
▁stare,10.533161461736995
stare,10.533161461736995
▁gett,10.53415741823627
▁getti,10.53415741823627
▁gettin,10.53415741823627
▁getting,10.53415741823627
▁ful,10.534237137624066
fact,10.534442159522262
▁sigh,10.53472128466613
child,10.53476686351755
hild,10.53476686351755
eare,10.535787233960617
onti,10.535998278431892
▁pleas,10.536043915525731
pie,10.53662026303928
tered,10.536723013321934
qua,10.538837444813524
calle,10.539226529839231
visi,10.539318101262143
tice,10.539352442707692
rely,10.539615766311023
▁fea,10.539741728201992
▁great,10.540526484495256
esid,10.540807313343382
list,10.540881832195252
feren,10.54096782238669
▁fire,10.54131759202968
xa,10.541380678265718
kes,10.541495390710422
▁pow,10.54208062895351
god,10.542178201968335
icked,10.542275784504582
del,10.542315968316826
apped,10.54235041286971
▁glan,10.54251116980557
glan,10.54251116980557
pick,10.542620269588914
